Protein Set,norm(Weighted SC Z1),norm(Weighted SC Z2),norm(Weighted SC K1),norm(Weighted SC Z3),norm(Weighted SC Z4),norm(Weighted SC Z6),norm(Weighted SC Z5),norm(Weighted SC Z7),norm(Weighted SC K2),norm(Weighted SC K3),norm(Weighted SC K4),norm(Weighted SC K5)
HLAC_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,1.856884104773962,-1.5719697439993388,2.837121207884554,0.15530303621152974,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
DEF1_HUMAN,-0.20240445303079113,7.33514490667933,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,15.493247741589453,1.1869235802690312,0.16518444798264653
RL40_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,2.837121207884554,2.1553030362115297,-0.19252306811250186,-0.12335310440617242,7.493247741589455,3.186923580269031,0.16518444798264653
GANAB_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,6.428030256000661,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL12_HUMAN,2.797595546969209,0.3351449066793304,1.0604413441582974,4.856884104773962,-1.5719697439993388,1.8371212078845538,2.1553030362115297,0.8074769318874981,2.8766468955938276,2.493247741589455,3.186923580269031,0.16518444798264653
ATPG_HUMAN,3.797595546969209,-0.6648550933206696,1.0604413441582974,3.856884104773962,-4.571969743999339,1.8371212078845538,2.1553030362115297,3.807476931887498,0.8766468955938276,2.493247741589455,2.186923580269031,0.16518444798264653
CD44_HUMAN,2.797595546969209,0.3351449066793304,1.0604413441582974,0.8568841047739619,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
S10AB_HUMAN,2.797595546969209,9.33514490667933,4.060441344158297,3.856884104773962,3.4280302560006612,3.837121207884554,16.155303036211528,7.807476931887498,12.876646895593828,7.493247741589455,9.186923580269031,15.165184447982647
SEPT9_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
RS16_HUMAN,9.797595546969209,-0.6648550933206696,1.0604413441582974,14.856884104773961,0.42803025600066125,2.837121207884554,5.15530303621153,13.807476931887498,2.8766468955938276,2.493247741589455,6.186923580269031,4.1651844479826465
CAB39_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PDIA6_HUMAN,-0.20240445303079113,2.3351449066793304,1.0604413441582974,2.856884104773962,1.4280302560006612,2.837121207884554,0.15530303621152974,6.807476931887498,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
GDIB_HUMAN,3.797595546969209,3.3351449066793304,1.0604413441582974,1.856884104773962,1.4280302560006612,2.837121207884554,4.15530303621153,1.8074769318874981,-0.12335310440617242,4.493247741589455,8.186923580269031,5.1651844479826465
CYRIB_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,1.856884104773962,2.4280302560006612,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CNDP2_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
STIP1_HUMAN,-0.20240445303079113,6.33514490667933,6.060441344158297,1.856884104773962,2.4280302560006612,2.837121207884554,3.1553030362115297,-0.19252306811250186,4.876646895593828,4.493247741589455,6.186923580269031,4.1651844479826465
THIO_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,4.428030256000661,1.8371212078845538,2.1553030362115297,1.8074769318874981,4.876646895593828,3.493247741589455,2.186923580269031,0.16518444798264653
CAND1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SFPQ_HUMAN,2.797595546969209,4.33514490667933,3.0604413441582974,1.856884104773962,11.42803025600066,1.8371212078845538,3.1553030362115297,2.807476931887498,-0.12335310440617242,8.493247741589455,1.1869235802690312,0.16518444798264653
RS4X_HUMAN,10.797595546969209,-0.6648550933206696,2.0604413441582974,3.856884104773962,4.428030256000661,5.837121207884554,1.1553030362115297,1.8074769318874981,1.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
AHNK_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
LGUL_HUMAN,0.7975955469692089,-0.6648550933206696,2.0604413441582974,2.856884104773962,-2.5719697439993388,1.8371212078845538,2.1553030362115297,3.807476931887498,6.876646895593828,5.493247741589455,1.1869235802690312,2.1651844479826465
RL7_HUMAN,2.797595546969209,-0.6648550933206696,7.060441344158297,8.856884104773961,4.428030256000661,1.8371212078845538,2.1553030362115297,5.807476931887498,2.8766468955938276,2.493247741589455,1.1869235802690312,2.1651844479826465
MPCP_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-0.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,0.8766468955938276,2.493247741589455,1.1869235802690312,2.1651844479826465
PSB2_HUMAN,0.7975955469692089,-0.6648550933206696,3.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS12_HUMAN,-0.20240445303079113,-0.6648550933206696,7.060441344158297,-0.14311589522603807,-0.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,3.186923580269031,0.16518444798264653
ATPK_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,3.856884104773962,-1.5719697439993388,3.837121207884554,0.15530303621152974,3.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ARF6_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL18A_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,2.856884104773962,-3.5719697439993388,1.8371212078845538,0.15530303621152974,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PDIA4_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,4.428030256000661,1.8371212078845538,0.15530303621152974,2.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SRSF2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,3.837121207884554,5.15530303621153,1.8074769318874981,7.876646895593828,6.493247741589455,7.186923580269031,2.1651844479826465
CROCC_HUMAN,1.7975955469692089,1.3351449066793304,3.0604413441582974,-0.14311589522603807,2.4280302560006612,2.837121207884554,3.1553030362115297,1.8074769318874981,5.876646895593828,2.493247741589455,1.1869235802690312,8.165184447982647
BAX_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-4.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
APT_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,1.1553030362115297,0.8074769318874981,-0.12335310440617242,2.493247741589455,6.186923580269031,0.16518444798264653
IGG1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,3.807476931887498,-0.12335310440617242,2.493247741589455,4.186923580269031,7.1651844479826465
SEPT7_HUMAN,12.797595546969209,6.33514490667933,5.060441344158297,10.856884104773961,9.42803025600066,1.8371212078845538,0.15530303621152974,5.807476931887498,3.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RINI_HUMAN,2.797595546969209,1.3351449066793304,2.0604413441582974,3.856884104773962,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
PTCA_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,1.856884104773962,3.4280302560006612,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,4.493247741589455,1.1869235802690312,0.16518444798264653
SMD3_HUMAN,4.797595546969209,4.33514490667933,7.060441344158297,3.856884104773962,-5.571969743999339,1.8371212078845538,1.1553030362115297,3.807476931887498,2.8766468955938276,2.493247741589455,1.1869235802690312,6.1651844479826465
TEBP_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RL4_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,2.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
S10A4_HUMAN,2.797595546969209,3.3351449066793304,1.0604413441582974,0.8568841047739619,4.428030256000661,4.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
THIM_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
GMFG_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,4.876646895593828,3.493247741589455,1.1869235802690312,0.16518444798264653
MYO1G_HUMAN,1.7975955469692089,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PSME2_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CATD_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,1.4280302560006612,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CX7A2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-0.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
RL11_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,3.837121207884554,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,3.1651844479826465
F10A1_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,1.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
SQOR_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,2.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
RB11A_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,-0.14311589522603807,0.42803025600066125,1.8371212078845538,0.15530303621152974,2.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SYSC_HUMAN,3.797595546969209,-0.6648550933206696,4.060441344158297,4.856884104773962,1.4280302560006612,1.8371212078845538,4.15530303621153,1.8074769318874981,1.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
IF5A1_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-0.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TCPA_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL3_HUMAN,4.797595546969209,-0.6648550933206696,1.0604413441582974,3.856884104773962,-3.5719697439993388,1.8371212078845538,3.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
HCLS1_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,4.1651844479826465
CAC1S_HUMAN,7.797595546969209,3.3351449066793304,11.060441344158297,11.856884104773961,4.428030256000661,3.837121207884554,4.15530303621153,8.807476931887498,15.876646895593826,7.493247741589455,15.186923580269031,14.165184447982647
IL16_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PRDX6_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,2.807476931887498,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
EFTU_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,1.856884104773962,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TCPZ_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
DPP2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
NDK8_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL29_HUMAN,12.797595546969209,6.33514490667933,12.060441344158297,5.856884104773962,4.428030256000661,9.837121207884554,10.15530303621153,10.807476931887498,11.876646895593828,16.493247741589453,11.186923580269031,11.165184447982647
HNRH3_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TRAP1_HUMAN,8.797595546969209,9.33514490667933,11.060441344158297,8.856884104773961,8.42803025600066,5.837121207884554,7.15530303621153,10.807476931887498,5.876646895593828,14.493247741589455,10.186923580269031,9.165184447982647
CATA_HUMAN,-0.20240445303079113,2.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
LYSC_HUMAN,-0.20240445303079113,2.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CISY_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,3.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
H10_HUMAN,6.797595546969209,-0.6648550933206696,1.0604413441582974,3.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SRP14_HUMAN,3.797595546969209,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,4.428030256000661,2.837121207884554,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
GLOD4_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
ANXA7_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PSA5_HUMAN,5.797595546969209,2.3351449066793304,1.0604413441582974,-0.14311589522603807,2.4280302560006612,2.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RFA3_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
FUS_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ACADV_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
UB2V1_HUMAN,-0.20240445303079113,-0.6648550933206696,3.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
K1C12_HUMAN,-0.19727624774258956,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SUMO2_HUMAN,8.797595546969209,2.3351449066793304,4.060441344158297,7.856884104773962,-3.5719697439993388,6.837121207884554,3.1553030362115297,4.807476931887498,2.8766468955938276,6.493247741589455,5.186923580269031,11.165184447982647
CYTB_HUMAN,-0.20240445303079113,-0.6648550933206696,3.0604413441582974,4.856884104773962,-5.571969743999339,4.837121207884554,0.15530303621152974,-0.19252306811250186,1.8766468955938276,10.493247741589455,2.186923580269031,1.1651844479826465
PLEC_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,3.1651844479826465
HMGB3_HUMAN,4.797595546969209,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,3.837121207884554,0.15530303621152974,-0.19252306811250186,8.876646895593828,2.493247741589455,1.1869235802690312,0.16518444798264653
TIF1B_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
RS28_HUMAN,8.797595546969209,-0.6648550933206696,1.0604413441582974,4.856884104773962,2.4280302560006612,1.8371212078845538,8.15530303621153,1.8074769318874981,6.876646895593828,2.493247741589455,5.186923580269031,5.1651844479826465
TBCA_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL6_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RB33B_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,3.1651844479826465
RAB6A_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,3.1651844479826465
CALR_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS23_HUMAN,6.797595546969209,-0.6648550933206696,1.0604413441582974,11.856884104773961,1.4280302560006612,1.8371212078845538,2.1553030362115297,0.8074769318874981,2.8766468955938276,2.493247741589455,1.1869235802690312,8.165184447982647
CBX1_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
HTR5A_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,3.186923580269031,0.16518444798264653
RS24_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL24_HUMAN,5.797595546969209,-0.6648550933206696,5.060441344158297,2.856884104773962,1.4280302560006612,1.8371212078845538,4.15530303621153,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SELH_HUMAN,-0.20240445303079113,3.3351449066793304,1.0604413441582974,1.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PFKAL_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PRP4B_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
R13P3_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PLEK_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PTMA_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,8.165184447982647
RS7_HUMAN,6.797595546969209,-0.6648550933206696,1.0604413441582974,0.8568841047739619,2.4280302560006612,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
IFM1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PSA3_HUMAN,0.7975955469692089,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
QCR1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,5.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
C1QBP_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,2.186923580269031,0.16518444798264653
TM109_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,0.8568841047739619,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PSD13_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL8_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
S10A6_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,5.1651844479826465
RAB5C_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,3.4280302560006612,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
GNA12_HUMAN,-0.20240445303079113,-0.6648550933206696,7.060441344158297,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
PRDX5_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,1.4280302560006612,3.837121207884554,2.1553030362115297,5.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RSMB_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
